title,id
Lukla airport,5018944
Louis Armstrong Airport,5021228
Alghero–Fertilia Airport,5023427
Airport of Alghero,5023434
Alghero airport,5023444
Payson Airport,5036603
Taylor Airport (Arizona),5036734
Window Rock Airport,5036933
Temple Bar Airport,5036995
Svalbard Airport,5043085
Altenburg-Leipzig Airport,5044854
Template:Israeli Airports,5045281
Jackson County Airport (Michigan),5049799
Cape Sarichef Airport,5050946
Airport Banja Luka,5052065
Metropolitan Airport (Baton Rouge),5052761
Auburn University Regional Airport,5053070
"Airport Villa, DE",5053126
Burgas International Airport,5062523
Lansdowne Airport,5065065
Xiamen International Airport,5068799
Katunayake Airport,5068811
Leopold Sedar Senghor International Airport,5068827
Washington-Virginia Airport,5070064
Crossroads Airport,5070071
Washington Virginia Airport,5070078
The Airport,5072970
Hutchinson Municipal Airport,5073899
Hutchinson Municipal Airport (Minnesota),5074266
Category:Airports in Andalusia,5075515
Warroad International Airport-Swede Carlston Field,5077691
Grand Rapids–Itasca County Airport,5079609
Gomel Airport,5080653
Gomel airport,5080717
List of airports in West Virginia,5084201
Pasni Airport,5085604
Sibi Airport,5085650
Subang Airport Mosque,5088780
Category:Airports in Asturias,5089799
Category:Airports in Extremadura,5089866
Category:Airports in Catalonia,5089906
Category:Airports in the Basque Country (autonomous community),5090044
Category:Airports in Balearic Islands,5090453
Category:Airports in Galicia (Spain),5090563
"Skien Airport, Geiteryggen",5095122
Manchester–Boston Regional Airport,5095294
Manchester Boston Regional Airport,5095303
Islamabad Airport,5103212
Shaikh Zayed International Airport,5105818
Airport fees,5109410
"St Mary's Airport, Isles of Scilly",5110396
Retford Gamston Airport,5114846
Budapest Airport,5115873
Category:Airports in Region of Murcia,5115875
Meilan Airport,5116072
Sombor Airport,5116211
Bor Airport,5116295
Airlake Airport,5125144
Anoka County–Blaine Airport,5125249
"Airport Link, Brisbane",5125262
Crystal Airport (Minnesota),5125305
Flying Cloud Airport,5125412
Lake Elmo Airport,5125496
List of airports in Minnesota,5126363
List of airports in South Carolina,5131446
File:San Francisco International Airport at night.jpg,5135391
Arlington Municipal Airport (Washington),5135536
Tri-Cities Airport,5136100
Rīga International Airport,5136268
Charles M. Schulz–Sonoma County Airport,5136287
Charles M. Schulz Sonoma County Airport,5136318
Sonoma County Airport,5136327
Plymouth Municipal Airport,5136846
List of airports in New Hampshire,5137132
Princeton airport (39N),5137360
Cincinnati Municipal Lunken Airport,5141431
Zurich International Airport,5143929
Lewis University Airport,5144671
Incheon Airport Train,5148385
Almaty Airport,5152095
Shaheen Airport Services,5154423
Rochester Airport (Kent),5155568
Pensacola Airport,5166645
Varna International Airport,5168160
Khrabrovo Airport,5169773
John C. Tune Airport,5174215
Clarksville–Montgomery County Regional Airport,5174313
Kolkata Airport,5176069
Maroochydore/Sunshine Coast Airport,5176371
Worcester-Metrowest-Boston Airport,5180250
International Airport (Memphis),5189170
White Plains Airport,5189847
List of the busiest airports in Europe,5194991
Airport station (GCRTA),5201216
Győr-Pér International Airport,5205430
Airport Core Programme Exhibition Centre,5205717
Stord Airport,5207675
Hawarden Airport,5209222
Subang Airport,5209427
Glasgow Airport Rail Link,5210307
Kenneth Kaunda International Airport,5212444
Bari Karol Wojtyła Airport,5212466
Turin Airport,5212488
Pau Pyrénées Airport,5212532
Pyrenees Airport,5212555
Lille Airport,5212573
Torino Caselle Airport,5214415
Torino International Airport,5214477
Airport (Pittsburgh),5214496
Abruzzo Airport,5215577
Cagliari Elmas Airport,5219696
Cagliari - Elmas Airport,5219765
Commercial airport,5219938
File:Pudong International Airport at night.gif,5221204
Haned airport,5222103
Turbat International Airport,5224265
Airport Core Program (ACP) Exhibition Centre,5226373
List of airports in Malaysia,5229161
Alice Springs Airport,5231986
Tennant Creek Airport,5232059
Long Beach airport,5233707
Samarkand International Airport,5234320
"Airport (Columbus, Ohio)",5241920
Marinduque Airport,5242786
Bakersfield Airport,5243129
Fresno Airport,5243163
Sjenica Airport,5243738
Godofredo P. Ramos Airport,5244314
Belfast City Airport,5247032
Pearson Intl Airport,5248681
Pearson Int'l Airport,5248694
Lester B. Pearson Intl Airport,5248709
Lester B. Pearson Int'l Airport,5248718
Sheremetevo Airport,5256339
Category:Airports in Serbia,5256421
Category:Airports in Montenegro,5256568
Gan Airport,5257427
"Vandenberg Municipal Airport (Tampa, FL)",5262870
Eugene F. Correia International Airport,5263193
Novi Sad Airport,5263848
Danbury Municipal Airport,5265577
List of airports in Sweden,5266575
Sary-Arka Airport,5266654
Karaganda Airport,5266663
List of airports in Serbia,5266733
Luleå Airport,5266798
Berane Airport,5268389
List of airports in Montenegro,5268406
Gjakova Airport,5268513
Canyonlands Regional Airport,5270945
Vernal Regional Airport,5271007
Umeå Airport,5271653
Åre Östersund Airport,5271708
Västerås Airport,5271746
Ängelholm–Helsingborg Airport,5271972
Sundsvall–Timrå Airport,5272043
Visby Airport,5272119
Skellefteå Airport,5272153
Ronneby Airport,5272502
Istanbul Atatürk Airport,5274993
Doncaster Airport,5275000
Robin Hood Airport Doncaster Sheffield,5275004
Sheffield Airport,5275013
Trstenik Airport,5275592
Airport (Harrisburg),5275737
Bukhara International Airport,5279881
General Santos International Airport,5289646
Bacolod City Domestic Airport,5290260
Loakan Airport,5290616
Cotabato Airport,5291011
Puerto Princesa International Airport,5291762
Roxas Airport,5291921
San Jose Airport (Mindoro),5293659
Daniel Z. Romualdez Airport,5294307
Evelio B. Javier Airport,5294596
Basco Airport,5294763
Francisco B. Reyes Airport,5294978
Airport Tunnel,5297102
Nîmes–Alès–Camargue–Cévennes Airport,5299310
St. Maarten-Princess Juliana Int'l Airport,5304779
Athens Eleftherios Venizelos International Airport,5305830
Mira Airport,5305841
Nicosia International Airport,5305925
Tuguegarao Airport,5305965
Calbayog Airport,5306203
List of airports in Croatia,5306288
Catarman National Airport,5306348
List of airports in Bosnia and Herzegovina,5306471
Kalibo International Airport,5306474
Moises R. Espinosa Airport,5306836
List of airports in Russian Federation,5306881
List of airports in Georgia (country),5306972
Pagadian Airport,5306996
Midlanda Airport,5308615
Sundsvall-Härnösand (Midlanda) Airport,5308622
Sundsvall-Midlanda Airport,5308629
San Jose Airport (Antique),5309992
Antique Airport,5309998
Nimes Airport,5310044
Fréjorgues Airport,5311054
Montpellier–Méditerranée Airport,5311056
Montpellier Airport,5311078
Nimes Arles Camargue Airport,5311083
File:Murtala Mohammed International Airport. - Domestic terminal under construction.jpg,5312059
Bordeaux–Mérignac Airport,5313481
Bordeaux Airport,5313505
Mulino State Airport,5315469
San Fernando Airport (Philippines),5315655
Chongqing Jiangbei International Airport,5318329
Cilipi airport,5318373
Surigao Airport,5319985
Tandag Airport,5320103
Virac Airport,5320196
Minden Tahoe Airport,5320793
Mannheim City Airport,5324978
List of airports in Afghanistan,5331394
Provo Airport,5334296
Providenciales airport,5334305
Sahar Airport,5337952
"File:Number of passengers (Belfast International Airport, 1997-2005).jpg",5341689
Izmir Airport,5342051
Marin County Airport,5344555
North Perry Airport,5346133
Bloemfontein airport,5347738
Novo Alexeyevka International Airport,5347993
Chubu International Airport,5348547
List of Airports in Israel,5348979
Hans Christian Andersen Airport,5349548
Val de Cães International Airport,5352428
List of airports in North Macedonia,5353358
Renton Municipal Airport,5354576
San Jose Airport (Occidental Mindoro),5358960
Old Chiang Rai Airport,5365435
Huancayo Airport,5365487
DuPage Airport,5366705
Dupage Airport,5366791
Queenstown Airport,5367556
Ballina Byron Gateway Airport,5367800
Coastal Carolina Regional Airport,5369118
L.V.I. Airport,5380318
LVI Airport,5380321
Linz Airport,5381473
Lambert Airport,5387431
Brno–Tuřany Airport,5390573
Esbjerg Airport,5390577
Bergerac Dordogne Périgord Airport,5390583
Biarritz Pays Basque Airport,5390585
Brest Bretagne Airport,5390591
Salvaza Airport,5390598
Dinard–Pleurtuit–Saint-Malo Airport,5390601
Alpes–Isère Airport,5390603
La Rochelle – Île de Ré Airport,5390605
Limoges – Bellegarde Airport,5390611
Uzein Airport,5390616
Perpignan–Rivesaltes Airport,5390619
Poitiers–Biard Airport,5390625
Rodez–Aveyron Airport,5390627
Saint-Étienne–Bouthéon Airport,5390629
Toulon–Hyères Airport,5390631
Friedrichshafen Airport,5390638
Kaunas Airport,5390641
TXK (airport),5391918
Douala International Airport,5393086
Douala Airport,5393098
Kupper Airport,5395936
List of airports in New Jersey,5396744
Sarajevo airport,5398519
File:Mostar International Airport (logo).PNG,5399858
Template:Airports in Bosnia and Herzegovina,5401239
Aberporth Airport,5404231
Yaounde airport,5404509
Block Island State Airport,5404734
List of airports in Rhode Island,5404736
Münster/Osnabrück Airport,5405196
List of airports in Utah,5405754
Langkawi International Airport,5408759
Langkawi Airport,5408903
JAGS McCartney International Airport,5408991
Penang Airport,5409506
Newport State Airport,5409914
Northeast Kingdom International Airport,5409945
List of airports in Vermont,5409969
Westray Airport,5410758
Airporter,5412421
Airport Expressway,5412898
Erbil International Airport,5412970
Category:Airports in North Macedonia,5413803
Ramona Airport,5416284
Parafield Airport,5417513
Roswell International Air Center Airport,5418461
Los Alamos County Airport,5418534
Taos Regional Airport,5418600
List of airports in New Mexico,5418612
List of airports in Mississippi,5420517
Alghero Airport,5420895
Ancona Falconara Airport,5420904
Forlì Airport,5420911
Brindisi Airport,5420919
Genoa Airport,5420922
Lamezia Terme International Airport,5420928
Pescara Airport,5420942
Brescia Airport,5420974
Lamezia Airport,5421310
Allah Valley Airport,5422163
Alah Valley Airport,5422167
Vigan Airport,5422310
Template:Lists of United States airports,5422402
List of airports in Missouri,5423753
Haverfordwest Airport,5423873
Perth Airport (Scotland),5424140
Perth Airport - Scone Aerodrome,5424288
Bandaranaike Airport attack,5424289
Napa County Airport,5425353
Perth Airport/Scone Aerodrome,5425398
"Fairport, MO",5428371
Milwaukee Airport Railroad Station,5431301
Sokol Airport,5432100
"Maharana Pratap Airport, Udaipur",5432145
Narita International Airport Corporation,5433910
Princess Juliana Airport,5436764
Atlanta Municipal Airport,5437874
"Tri-Cities Airport, Washington",5443414
Tri-Cities Airport (New York),5443475
Tri-City Airport (Kansas),5443501
Patillas Airport,5445222
Broadus Airport,5445360
List of airports in Montana,5446740
Tuscaloosa National Airport,5446868
Goodyear Municipal Airport,5447602
Scottsdale Municipal Airport,5447800
Monroe County Airport,5449421
Burnie Airport,5449469
File:Sulfur lighting at Midlanda Airport.jpg,5454789
Leipzig/Halle Airport,5454926
Springdale Municipal Airport,5458218
Chino Airport,5458423
Barstow-Daggett Airport,5458535
San Gabriel Valley Airport,5460336
Fresno Chandler Executive Airport,5460488
Hawthorne Municipal Airport (California),5460628
Cauayan Airport,5461706
Angads Airport,5461726
San Javier Airport,5461738
Santander Airport,5461740
Santiago–Rosalía de Castro Airport,5461752
Valladolid Airport,5461759
Vitoria Airport,5461765
Zaragoza Airport,5461779
Southern Luzon International Airport,5461948
Bicol International Airport,5461981
International Peace Garden Airport,5462275
Ciudad Real International Airport,5463180
Kelvington Airport,5463264
João Paulo II Airport,5465450
Vienna Schwechat International Airport,5465706
List of airports in England,5474255
Liverpool Airport (Nova Scotia),5477227
Rae Lakes Airport,5477299
Gameti/Rae Lakes Airport,5477354
Holman Airport,5477669
Ulukhaktok Airport,5477738
Wekweti Airport,5477748
Wha Ti Airport,5477882
Wekweeti Airport,5477895
Kemess Creek Airport,5477996
Snap Lake Airport,5477997
Riverside Municipal Airport,5479637
Airport beacon,5481393
Islip Airport,5481616
Sde-Dov Airport,5482352
Győr-Pér Airport,5483199
Geralds Airport,5495783
Presidente Carlos Ibáñez del Campo Airport,5496214
Mt. Washington Regional Airport,5500246
Växjö-Kronoberg Airport,5509736
Ängeleholm-Helsingborg Airport,5509974
Galeão-Antonio Carlos Jobim International Airport,5511523
Žabljak Airport,5513633
Roland Garros Airport,5513669
Leon M'Ba International Airport,5513839
Category:Airports in Gabon,5513860
São Tomé International Airport,5513912
Category:Airports in São Tomé and Príncipe,5513935
N'Djamena International Airport,5513949
Category:Airports in Chad,5513955
Rafael Nuñez International Airport,5514042
Carcassonne Airport,5519205
Relief airport,5522610
Springfield Branson Regional Airport,5527421
Prince Said Ibrahim International Airport,5531543
Category:Airports in the Republic of Ireland,5536265
Udorn Thani International Airport,5537026
Lincoln Municipal Airport,5543672
Norfolk Regional Airport,5543785
King Island Airport,5544120
List of airports in Nebraska,5544226
Devonport Airport,5544228
Sierra Blanca Regional Airport,5545922
Soroti Airport,5546258
Carrizozo Municipal Airport,5546361
Henderson Executive Airport,5547059
Tonopah Airport,5547779
Addison Airport Tunnel,5548458
Benina International Airport,5549726
Fairport Harbor West Breakwater Light,5550175
Bordeaux - Merignac Airport,5556667
Blagnac Airport Toulouse,5556699
Carson Airport,5556961
Bergerac - Roumaniere Airport,5557103
Biarritz - Bayonne - Anglet Airport,5557135
Saint-Étienne Bouthéon Airport,5557167
Chambéry Aix-les-Bains Airport,5557200
Bâle Mulhouse Airport,5557268
List of airports in Nevada,5557290
Nîmes Garons Airport,5557291
Brest Guipavas Airport,5557305
Laleu Airport,5557325
Lille Lesquin Airport,5557354
Perpignan Rivesaltes Airport,5557370
Dinard Pleurtuit Saint-Malo Airport,5557431
Rennes-St. Jacques Airport,5557436
Rennes Saint-Jacques Airport,5557443
Lyon Saint-Exupéry Airport,5557467
Pau - Pyrenees Airport,5557519
Farmingdale/Republic Airport,5557677
Westport Airport,5558214
Marcillac Airport,5560135
Busiest airport,5561786
Batajnica Airport,5562557
List of airports in New York (state),5569266
Lander County Airport,5569664
Beauvais Tille Airport,5570016
Paris Charles de Gaulle Airport,5570031
Paris Orly Airport,5570041
Paris Le Bourget Airport,5570049
Spadaro Airport,5571629
East Hampton Airport,5571656
Genesee County Airport,5571702
Montauk Airport,5571756
Schenectady County Airport,5571852
Brookhaven Airport,5571931
Brookhaven Calabro Airport,5571933
Flinders Island Airport,5573787
Category:Airports in Réunion,5574357
Rovaniemi Airport,5575583
White plains airport,5580067
Moisés Benzaquén Rengifo Airport,5583626
Tingo María Airport,5583688
Tagbilaran Airport,5583690
Singapore International Airport,5590365
Southampton Airport Parkway station,5590408
Constantine the Great International Airport,5592032
Uzice Airport,5592042
Nis Airport,5592058
Nikola Tesla International Airport,5592075
Pristina Airport,5592102
Nikola Tesla Airport,5592117
Belgrade International Airport,5592126
Zabljak Airport,5592173
Niksic Airport,5592197
Bogotá International Airport,5592802
El Eden Airport,5592820
Bancasi Airport,5594755
Naga Airport,5594759
Sanga-Sanga Airport,5594762
Fayetteville Municipal Airport,5598197
Fayetteville Municipal Airport (North Carolina),5598229
Blackpool airport,5603813
Aberdeen airport,5603816
Tri-County Airport (North Carolina),5605628
Tri-County Regional Airport,5605867
Tri-County Airport,5605868
Smith-Reynolds Airport,5606773
List of airports in North Carolina,5607217
Palonegro Airport,5608896
Concord-Padgett Regional Airport,5608963
Lincolnton–Lincoln County Regional Airport,5608993
Charlotte–Monroe Executive Airport,5609034
Person County Airport,5609061
Dunseith/International Peace Garden Airport,5609669
Theodore Roosevelt Regional Airport,5609693
List of airports in North Dakota,5609830
Category:Airports in Rome,5610381
"Gol Airport, Klanten",5612518
Herzlia Airport,5613226
Aden Adde International Airport,5613319
Regional Airport (Elmira),5616557
La Vanguardia Airport,5620299
Columbia Gorge Regional Airport,5621432
The Dalles Municipal Airport,5621438
Tri-City Airport,5622250
Bolton Field Airport,5622324
Washington (D.C.) National Airport,5622492
Erie–Ottawa International Airport,5622525
Middle Bass Island Airport,5622627
Put-in-Bay Airport,5622734
List of airports in Ohio,5622748
Category:Airports in Zambia,5624563
Lunken Airport,5631085
Ohio State University Airport,5631372
Mansfield Lahm Regional Airport,5631988
Springfield–Beckley Municipal Airport,5632151
New Castle County Airport,5632309
Riohacha Airport,5633183
Eek Airport,5634541
Elim Airport,5634590
Emmonak Airport,5634695
Puerto Bolívar Airport,5634716
Template:Airports in India,5635069
Fort Yukon Airport,5635197
Ardmore Municipal Airport,5636689
Clinton-Sherman Airport,5636744
University of Oklahoma Westheimer Airport,5636824
Stillwater Regional Airport,5636975
Tulsa Riverside Airport,5637481
List of airports in Oklahoma,5637514
Tarbes–Lourdes–Pyrénées Airport,5641944
Lourdes Airport,5641979
Tarbes airport,5641987
Coliseum/Oakland Airport,5644571
San Francisco International Airport station,5645037
Airport City Belgrade,5650300
Edinburgh airport railway station,5652138
Smithton Airport,5652364
List of airports in American Samoa,5653967
List of airports in Guam,5654747
List of airports in the United States Virgin Islands,5655122
Montgomery-Gibbs Executive Airport,5655784
Template:US non-airport people movers,5660783
Ashland Regional Airport,5661610
Kaikoura Airport,5664061
Belgrade - Nikola Tesla Airport,5668741
Changi Airport Bus Terminal,5675690
North Bend Municipal Airport,5676528
List of airports in Oregon,5676845
Connacht Airport,5678695
Antônio Carlos Jobim International Airport,5678805
Wikipedia:Articles for deletion/Latitude and longitude of airports near U.S. cities,5679529
Indiana County Airport,5679589
Wings Field Airport,5680630
List of airports in Pennsylvania,5681991
"Ashland Regional Airport (Ashland, Kentucky)",5688298
York Airport (Pennsylvania),5689376
Brookings Municipal Airport,5689558
List of airports in South Dakota,5689688
Wikipedia:Articles for deletion/Singapore Changi Airport passenger traffic by destination (3rd nomination),5690488
Richmond County Airport,5696305
Tra Noc Airport,5697584
Herzlia airport,5701186
Watertown Municipal Airport,5704148
San Salvador Airport,5705294
Smyrna Airport (Tennessee),5706008
List of airports in Tennessee,5706422
Kiruna Airport,5715920
Karlstad Airport,5715952
Odesa International Airport,5728642
Vance W. Amory International Airport,5728801
Newcastle Airport (Nevis),5728837
Redding Airport,5729417
Hartford–Brainard Airport,5730353
Waterbury–Oxford Airport,5730418
Røros Airport,5730565
Roros Airport,5730572
"Røros Airport, Stormoen",5730680
"Roros Airport, Stormoen",5730685
Windham Airport,5731816
Danielson Airport,5731967
Florence Airport (disambiguation),5734753
Florence Peretola Airport,5734758
St Mary's Airport,5736821
Sandane Airport,5742159
Sayak Airport,5742992
Anda Airport,5744635
"Anda Airport, Sandane",5744640
Template:Airports in Montenegro,5746617
Shanghai Airport,5751279
Lviv Danylo Halytskyi International Airport,5757259
Reggio Calabria Airport,5758352
Moshoeshoe I International Airport,5759299
Category:Airports in Lesotho,5759314
Toussaint Louverture International Airport,5759786
Non-towered airport,5760525
Diversion airports,5761875
Madeira Airport,5762092
Category:Airports in Haiti,5762348
Palmyra (Cooper) Airport,5762686
Ipswich Airport,5765014
Uncontrolled airport,5766747
Honningsvåg Airport,5768976
Honningsvaag Airport,5769012
"Honningsvaag Airport, Valan",5769018
Valan Airport,5769020
Oslo Airport Fornebu,5769358
Kualanamu International Airport,5770707
Airport inc.,5772643
Category:Airports in South America,5775436
Category:Airports in Europe,5775531
Lugano airport,5775805
San Sebastián Airport,5777477
Logroño–Agoncillo Airport,5777630
Salamanca Airport,5777814
Nontowered airport,5778114
Scott Valley Airport,5778276
Greater Cumberland Airport,5778629
Iowa City Municipal Airport,5779928
Pančevo Airport,5780490
Sremska Mitrovica Airport,5780530
Subotica Airport,5780531
Valjevo Airport,5780537
Ramat David airport,5782866
Khatserim airport,5782871
Nevatim airport,5782880
Ovda airport,5783264
Dnipro International Airport,5783899
Špiro Mugoša Airport,5786447
Ulcinj Airport,5786650
Wikipedia:Featured article candidates/Hong Kong International Airport/archive1,5788371
Tuzla International Airport,5791054
Subotica-Bikovo Airport,5793012
Valjevo-Divci Airport,5793020
Kaunas International Airport,5795009
Caticlan Airport,5795805
Bantayan Airport,5795986
Florø Airport,5796405
Floro Airport,5796645
Floroe Airport,5796651
Skien Airport,5796949
Geiteryggen Airport,5796958
Smederevska Palanka Airport,5799388
Pancevo Airport,5799510
Paraćin Airport,5799628
Paracin Airport,5799646
Manassas Regional Airport,5800062
List of airports in Virginia,5800425
List of airports in Wyoming,5802026
Garons Airport,5802710
Dallas fort worth airport,5803021
Arvidsjaur Airport,5804125
List of airports in Albania,5805260
St Helens Airport,5805277
Hammerfest Airport,5807951
Tuzla Airport,5808317
"Narvik Airport, Framnes",5809128
Narvik Airport,5809152
Framnes Airport,5809163
Narvik Framnes Airport,5809199
Båtsfjord Airport,5809985
Baatsfjord Airport,5809990
Batsfjord Airport,5809993
Gaza Airport,5811247
Andoya Airport,5811357
"Andoya Airport, Andenes",5811537
Årø Airport,5811573
File:Airport 77 movie poster.jpg,5812240
Joinville Airport,5813320
Lauro Carneiro De Loyola Airport,5813323
Rajiv Gandhi International Airport,5819521
Thermal Airport,5820406
Stockholm Airport,5823737
Construct an airport in Saint Helena,5824074
Saint Helena Airport,5824095
Stockholm International Airport,5824917
Simferopol International Airport,5826767
File:Airport nineteen seventy five movie poster.jpg,5828306
Safford Regional Airport,5828344
Donetsk International Airport,5830694
Changi airport,5832118
Airports of Europe,5849706
Manila International Airport station,5852470
Mandatory frequency airport,5853436
Scatsta Airport,5855126
Newark Airport (NJT station),5857134
Palese Macchie Airport,5859770
Garrett County Airport,5862385
Ocean City Municipal Airport (Maryland),5862710
Vadso Airport,5865665
"Category:Airports in Washington, D.C.",5866658
Shahid Hashemi Nejad Airport,5867275
Nassau International Airport,5874884
Template:Airports in North Macedonia,5875879
Template:Airports in Cyprus,5875996
List of airports in Cyprus,5876011
Peach state airport,5880639
Marshfield Municipal Airport,5881052
Taylor County Airport,5881140
Watertown Municipal Airport (South Dakota),5881970
Minneapolis St. Paul International Airport,5884893
List of airports in Wisconsin,5887858
Kenosha Regional Airport,5888638
Waukesha County Airport,5889392
Albany Municipal Airport,5893536
Jackson County Airport,5894319
Tangier Ibn Battouta Airport,5894399
Moore County Airport,5894509
Taylor Airport,5894665
Ford Airport (Dearborn),5895356
Sekiu Airport,5895388
Milas–Bodrum Airport,5895749
List of airports in Texas,5895921
Killeen Municipal Airport,5896652
Template:Airports in Turkey,5896805
Bucharest Airport (disambiguation),5903600
Otopeni Airport,5903606
Arlington Municipal Airport,5905039
Urumqi Diwopu International Airport,5912889
Wenzhou Airport,5913146
H.W. Bramble Airport,5913523
Izumo Airport,5913548
West Bend Municipal Airport,5915182
OR Tumbo International Airport,5917291
İzmir Adnan Menderes International Airport,5920320
Gulfport-Biloxi Regional Airport,5929815
Rockhampton Airport,5930787
Ararat Airport,5933897
Bairnsdale Airport,5933949
Ballarat Airport,5933982
Benalla Airport,5934003
Bendigo Airport (Victoria),5934020
Echuca Airport,5934038
Hamilton Airport (Victoria),5934050
Horsham Airport,5934092
Kerang Airport,5934117
Leongatha Airport,5934128
Mallacoota Airport,5934147
Mangalore Airport (Victoria),5934176
Maryborough Airport (Victoria),5934232
Mildura Airport,5934279
Latrobe Regional Airport,5934317
Nhill Airport,5934331
Orbost Airport,5934347
Portland Airport (Victoria),5934389
West Sale Airport,5934409
Shepparton Airport,5934426
Stawell Airport,5934436
Swan Hill Airport,5934450
Wangaratta Airport,5934485
Warracknabeal Airport,5934499
Warrnambool Airport,5934515
Yarrawonga Airport,5934531
Pune Airport,5937281
Maryborough Airport,5940358
Blackburne Airport,5942055
H.W. Bramble International Airport,5942435
W.H. Bramble International Airport,5942523
Blackburn Airport,5942528
Don Scott Airport,5958070
OSU Airport,5958081
Kirkenes Airport,5959934
Høybuktmoen Airport,5959938
Kirkenes Høybuktmoen Airport,5959941
Kirkenes Hoybuktmoen Airport,5959942
"Kirkenes Airport, Hoybuktmoen",5959943
Hoybuktmoen Airport,5960240
Tarbela Dam Airport,5972055
Sui Airport,5972171
Rawalakot Airport,5972560
Guipavas Airport,5978226
Paphos Airport,5979202
George Best Belfast City Airport connections,5979846
Belfast International Airport connections,5979876
Kristansund Airport,5980618
Eilat Uvda Airport,5980748
Uvda Airport,5980752
Uvda International Airport,5980754
Llanbedr Airport,5985278
Örnsköldsvik Airport,5986693
"Ny-Ålesund Airport, Hamnerabben",5988093
Ny-Ålesund Airport,5988538
Concord/Buchanan Field Airport,5989601
Northrop Skyguard airport defence system,5994238
Airport Link,5997278
John Lennon Airport,5999284
Jenderal Ahmad Yani International Airport,5999717
Bardufoss Airport,6002935
Svea Airport,6006203
Frank País Airport,6006857
"Frank País International Airport, Cuba",6006863
Heathrow airport station,6007637
Heathrow airport tube station,6007640
Heathrow airport railway station,6007644
Heathrow Airport station,6007661
Heathrow airport underground station,6007712
Heathrow airport rail station,6007723
Heathrow airport train station,6007727
Heathrow airport mainline station,6007736
Heathrow airport express station,6007742
Dnipropetrovsk Airport,6007987
Williams Gateway Airport,6008673
Grasslands Regional Airport,6021207
Sumy Airport,6021472
Perth Airport (suburb),6025372
Opa-Locka Executive Airport,6026264
North Perry Executive Airport,6026267
Lt. Warren Eaton Airport,6026519
Stonington Municipal Airport,6027030
Syracuse Suburban Airport,6028301
Palam International Airport,6031164
Dnepropetrovsk Airport,6033418
Williston Municipal Airport,6034861
Carriel Sur International Airport,6039136
Jakarta Airport,6040343
Jakarta International Airport,6040348
Category:Airports in British Overseas Territories and Crown Dependencies,6041142
Anaa Airport,6041587
Rabah Bitat Airport,6041597
Avelino Vieira Airport,6041613
Mala Mala Airport,6041621
Anaco Airport,6041636
Araxá Airport,6041645
Al Ghaydah Airport,6041659
Araxa Airport,6041697
Assiniboa Airport,6044148
Tours Val de Loire Airport,6045583
Fès–Saïs Airport,6045839
Key Field Airport,6048032
Ocala International Airport-Jim Taylor Field,6049646
George T. Lewis Airport,6049717
Ocala Regional Airport,6049808
Ocala International Airport,6050176
Williston Airport,6050309
Dunnellon/Marion County Airport,6050511
Dunnellon/Marion County & Park of Commerce Airport,6050531
Dunnellon Airport,6050535
Marion County Airport,6050551
Tanga Airport,6054953
Elizovo Airport,6058390
Kandahar International Airport,6067586
Greater Portsmouth Regional Airport,6069167
Böblingen Airport,6073203
Ocala Airport,6073319
Kandahar airport,6074556
Herat International Airport,6074723
Albert Whitted Airport,6077338
Dar es Salaam Airport,6081130
Gordon K. Bush Airport,6081304
Leesburg Executive Airport,6088427
Poprad–Tatry Airport,6088589
Tatry-Poprad Airport,6088695
Prince Mohammed Airport,6091963
Prince Mohammed Bin Abdulaziz Airport,6092033
Prince Mohammad Airport,6092034
4th of February Airport,6092582
Poprad airport,6093197
Poprad Tatry Airport,6093206
Alicante International Airport,6093445
List of the busiest airports in the Nordic countries,6095585
Oslo Torp Airport,6095851
Norman Manley Airport,6097420
Seawell International Airport,6097443
Castlegar Regional Airport,6098853
Sanganer Airport,6107772
Sant'Anna Airport,6108155
Canadian Airports Council,6116601
Le Lamentin Airport,6119395
Lamentin International Airport,6119446
Hualien Airport,6122298
Larnaca Airport,6122998
La Tontouta International Airport,6126064
Tontouta International Airport,6126165
Fairfax Airport,6126182
Noumea Tontouta International Airport,6126233
La Tontouta Airport,6126248
Thurgood Marshall Airport,6130483
Windhoek Eros Airport,6131009
Simón Bolívar International Airport (Ecuador),6135011
Szczecin Airport,6135578
"Szczecin-Goleniow ""Solidarnosc"" Airport",6135639
Szczecin-Goleniow Solidarity Airport,6135674
Category:Airports in Asia,6141163
Fairport Convention (album),6144603
Belém International Airport,6151626
Quad Cities Airport,6151678
Kittilä Airport,6151685
Port Blair Airport,6151856
Safdarjung Airport,6154656
File:JorgeChavezAirport007.jpg,6156884
Bagabag Airport,6157179
Palanga airport,6158655
Florida Keys Marathon Airport,6161902
Wikipedia:Airports,6162153
Ankara airport,6164409
Granite Falls Municipal Airport,6164972
Granite falls airport,6164977
File:Tallahassee Airport Opening01.jpg,6170104
Queensland Airports,6170172
Rijeka International Airport,6171395
Mitiga Airport,6176891
Wikipedia:Articles for deletion/Salluit Airport,6180020
Funchal Airport,6180946
Patna Airport,6182827
Krakow Airport,6183165
Kraków Airport,6183167
Template:Airports in Norway,6184497
Vadodara Airport,6185020
Bacolod Domestic Airport,6196035
"Bwi Airport, Maryland",6204698
Baltimore Washington International Airport,6204701
Guiuan Airport,6207628
Tacloban Airport,6208490
Mount Pleasant Regional Airport (South Carolina),6217980
